heart_rate_max,heart_rate_avg,heart_rate_rest,daily_water,carbs_amount,protein_amount,fat_amount,sugar_content,sodium_content_mg,cholesterol_content,portion_size,prep_time,recipe_rating,lean_body_mass
170.0098,130.2443,50.037,2.2925,205.8734,82.3217,55.4809,3.8934,2392.8659,7.9685,408.4542,102.1347,2.2927,37.1355
168.052,142.5331,60.8413,2.6867,192.1271,76.2796,51.0571,43.1897,55.424,291.6149,350.9453,40.3905,2.8915,63.5074
162.881,167.7618,66.931,2.6012,210.4338,83.6829,55.5156,8.0767,855.808,94.8952,131.8524,48.2893,1.2968,50.5054
167.664,159.4359,67.0974,2.4921,219.1611,87.5802,58.2819,25.6018,2346.3425,54.8527,370.9912,21.9091,2.4822,42.8923
174.132,155.6615,67.1358,2.2864,197.7965,80.0502,52.8234,42.8198,2106.6764,255.4884,467.9829,36.8243,4.004,46.7794
176.7984,138.3818,74.0741,3.5027,265.3532,106.4838,71.1574,45.2385,590.8997,78.2808,223.5563,5.2229,3.0766,38.0772
199.0643,132.5662,60.3756,2.0002,350.7311,140.3102,93.119,39.0126,315.9614,57.9447,387.7898,76.0722,4.5561,90.0337
160.74,143.2997,57.9202,3.4874,258.7517,102.9064,68.7374,9.8847,1343.6339,173.8496,270.4007,118.8725,2.5649,37.3595
187.204,161.1938,70.1044,2.5165,299.1059,119.8083,80.3626,20.7407,938.1685,8.6882,327.6778,62.7918,1.3684,50.8478
199.1119,132.3192,60.2058,1.9903,350.1845,140.3099,93.1156,38.9859,303.8208,58.7446,389.6127,76.7488,4.5805,66.6858
185.7602,128.3591,62.9022,3.4302,243.381,97.6638,65.2125,41.4787,1909.2882,38.5104,225.1638,87.8688,2.7707,79.6351
169.9483,166.033,52.0326,3.4818,198.8382,78.8814,52.8696,39.8627,1482.3304,1.6878,384.2114,86.0362,4.7521,72.0407
185.0474,132.4593,54.0194,2.7054,370.8285,147.8092,98.2822,35.7238,140.4383,244.8483,471.8471,74.2522,3.886,40.8301
176.8289,138.169,50.1008,3.4952,162.4801,65.4445,42.8552,49.5203,1507.742,149.6958,437.863,44.4075,4.4715,34.8929
162.0321,133.8017,65.7389,3.57,284.5872,112.2757,75.2925,48.3409,1466.6983,206.596,150.0708,73.5712,4.1013,66.1675
194.3355,141.2688,51.8192,2.6981,202.2821,80.289,53.305,35.1971,2136.4174,204.0883,432.8942,22.7216,1.1608,65.8355
191.0427,156.2901,73.6645,3.4294,307.169,122.0668,81.8937,46.9702,2000.0598,251.8147,160.5677,62.472,2.7955,72.47
198.8433,159.9197,68.1203,2.5002,195.0586,77.3375,51.52,46.2343,1530.564,287.6774,265.409,58.6528,2.4964,59.336
167.1628,159.8398,61.8881,2.9104,296.2929,118.1726,78.9678,3.9935,2360.0105,120.8712,378.0945,29.0989,2.4809,80.0187
187.0208,161.4044,70.2567,2.5123,299.2161,119.3548,80.1462,20.3696,920.683,7.2599,325.6502,62.7196,1.3558,84.8421
181.6185,155.5407,57.2194,2.6283,302.3886,122.3191,80.9529,9.3659,1480.052,114.4707,340.1941,21.0332,1.6989,86.9665
180.1331,130.8876,61.0466,2.9948,197.8632,79.8082,53.1814,25.8575,402.1881,33.7229,352.5934,89.1553,2.4248,69.8288
195.9133,139.9707,60.7893,2.6927,215.0474,85.9676,57.2084,42.4733,590.3844,264.2482,396.455,14.4731,4.7822,62.4204
188.241,149.8376,67.0986,2.6937,186.6735,74.3456,49.0625,17.4513,844.1639,155.0289,315.5447,12.2849,2.6667,47.4347
172.1408,132.1808,61.9229,3.1115,274.1465,108.6663,72.8798,35.4429,960.2774,200.6875,400.5311,44.2347,4.4291,46.8478
170.8134,141.078,53.9882,1.7966,218.9486,86.8914,57.533,39.4729,1259.456,115.9002,207.0937,9.2896,1.6745,60.7476
162.1523,133.9065,65.7706,3.5685,284.2789,112.105,75.1621,48.6071,1461.8235,208.3516,150.6649,73.2232,4.1153,44.1659
176.9288,138.3399,74.149,3.4975,265.7348,106.6127,71.3008,45.2508,591.968,79.4401,221.3696,5.229,3.1054,70.9976
165.9105,162.8521,59.0289,1.5134,250.5686,100.9388,67.1531,12.6045,1865.8464,32.9402,432.7017,23.0333,2.0282,43.449
163.7254,129.3294,57.8689,3.4909,200.4069,81.1143,54.3505,43.7611,716.026,135.7614,329.7626,18.2322,1.1869,56.4433
190.7999,128.8629,71.8821,2.4901,247.7513,98.2481,66.1735,2.5501,100.5617,201.5186,142.7907,42.3952,4.7686,64.7825
163.7984,152.2768,67.1132,2.7865,285.656,115.4252,76.591,42.107,2083.2862,284.9718,171.8492,106.7625,4.7194,47.123
177.0688,124.5858,71.8952,2.192,207.1566,82.1187,54.8086,8.5535,1017.1776,298.6542,346.8001,61.5656,1.1673,35.4279
182.5378,122.839,52.9086,2.4201,209.179,83.4812,55.0294,20.3866,2005.6619,221.5937,238.2494,23.4145,2.1814,45.5761
182.9547,135.4227,73.9612,3.5026,410.2971,164.3096,109.0674,7.2541,1515.3349,100.2046,107.3832,21.5692,3.5606,69.0418
167.2758,127.9478,58.94,3.5232,315.241,125.8781,83.6606,38.6169,1231.967,156.3691,405.5558,50.0087,1.2041,83.3823
184.2035,137.1246,51.0656,3.4957,193.2627,79.11,51.128,24.2842,1223.9222,42.3111,371.9307,51.728,1.9036,81.224
171.9774,160.643,60.3961,2.9094,247.9201,98.6831,66.3944,21.2711,2165.2146,73.1677,402.8972,110.6966,1.1772,36.3824
182.0304,165.1298,57.9567,1.611,275.1346,111.4627,74.2329,47.3344,330.8704,293.2472,467.3761,80.0808,1.7981,48.4655
177.0328,138.7706,74.0478,3.4913,266.7745,105.6926,70.719,45.0738,641.4815,84.0619,212.7093,4.3723,3.0473,43.0251
160.8169,143.2155,58.1069,3.5166,256.478,104.067,68.659,10.3973,1361.7252,170.9336,270.1196,119.4106,2.4866,74.3384
160.7447,143.3569,57.8782,3.4919,259.0848,102.9653,68.685,10.2426,1355.0332,170.7568,272.2373,119.5671,2.53,73.965
197.2124,121.3113,60.1296,3.4799,275.8981,109.0874,73.3349,10.0329,640.9545,52.5842,402.7224,93.593,2.8272,35.0901
188.1337,156.6111,66.6783,2.6806,312.0134,124.8751,82.849,26.1281,1214.5073,160.1334,456.7169,63.4562,1.5343,75.332
188.9877,129.9621,72.8171,1.68,296.6621,119.1816,79.6585,6.118,893.01,125.6935,397.1401,96.0081,4.029,37.8638
170.9024,141.0779,53.9305,1.8095,218.7144,87.4134,57.579,39.4672,1268.2135,115.5668,209.268,8.6912,1.6513,73.9861
188.2364,137.4023,61.007,2.7012,269.5218,107.3881,72.0121,12.7775,1211.7724,220.1514,465.3081,45.7711,3.8997,75.4625
190.6943,128.953,71.8682,2.4846,247.3993,98.1018,66.3416,2.2984,118.2108,201.13,141.4501,42.2956,4.7638,87.9858
197.7342,121.9871,72.1991,2.0132,219.3818,87.5707,58.6256,9.8892,302.586,5.6715,433.3448,26.1061,2.8752,46.4403
177.7201,146.887,64.2328,1.6907,247.5164,100.3574,66.4271,15.0419,437.2096,196.8275,370.6071,54.8832,2.6662,81.9123
185.8917,128.3717,62.8544,3.4241,243.4295,97.7494,65.0836,41.5849,1917.691,41.5341,225.6507,87.7117,2.7929,61.8131
182.4512,142.0575,53.9285,2.6017,217.7042,85.3897,57.992,4.8242,2184.2638,116.1351,242.2969,112.5847,4.8649,44.726
199.2502,129.7072,52.8257,2.2956,203.8321,82.3442,54.5317,7.726,1844.3851,285.4436,190.3566,15.1626,0.9681,59.9051
160.877,133.9676,63.025,2.9061,285.0743,114.7575,76.8978,25.9715,2347.8237,293.5774,118.7324,103.9352,1.2085,59.4172
168.1871,132.19,50.7236,2.6202,200.1126,80.724,53.5312,33.2511,1043.7982,221.798,462.7574,45.2455,4.4052,55.6859
182.3014,165.0039,58.0251,1.6315,276.2358,110.2493,73.802,48.1314,321.5485,292.2637,468.9902,80.1213,1.8014,72.3095
164.9017,134.2703,57.8721,3.5882,195.685,80.3869,52.4567,37.6506,1396.3021,242.2466,116.3358,79.7103,4.7175,53.261
184.0983,136.9788,50.8979,3.5093,193.8727,79.0945,51.3101,24.0779,1193.0525,43.2768,376.0677,52.0874,1.8973,50.3091
196.8981,157.962,55.9142,1.7965,245.1596,96.8933,65.5257,7.388,804.0673,245.5192,203.3382,44.7102,1.2091,52.8116
176.5704,130.2072,61.8814,2.9117,171.1314,67.8642,46.1752,15.9243,2377.3153,35.3743,415.8325,53.9593,3.3975,60.1287
185.8419,120.2641,73.7565,2.702,246.384,97.4895,65.2496,27.2884,1457.739,68.8263,307.2372,36.0112,2.0922,34.0003
167.8366,159.335,67.2037,2.4768,219.0916,87.4613,58.3026,25.5675,2336.9386,52.1761,370.7054,20.7375,2.4733,71.3597
192.9868,143.4608,50.0295,2.9231,177.8291,71.1388,47.8237,15.4243,2297.1641,33.1468,374.2058,86.606,3.6679,66.1623
192.2644,135.0342,58.0618,2.0242,320.92,128.7956,85.8861,7.488,2425.0004,249.5769,96.0567,50.0303,1.9356,35.36
197.06,138.7617,66.1633,1.8105,201.2001,80.1439,53.8279,37.1849,1832.8274,15.9164,304.1016,14.8879,3.226,72.664
177.9232,152.7401,70.2101,3.5012,283.9281,113.1175,75.4252,20.8367,216.7546,120.3845,457.7052,37.8277,3.0861,68.0183
174.7627,164.6657,58.1733,2.0089,287.4677,114.6099,76.6529,13.2357,429.002,200.5487,316.6818,66.6756,1.8788,57.0311
173.3471,130.5742,63.1691,1.4836,266.9855,106.7187,70.3571,11.2724,2351.3808,158.7125,227.6803,45.4094,4.9796,82.4801
186.8575,161.4714,70.1617,2.4997,298.1832,119.7745,80.3204,20.4265,920.877,9.6104,328.3439,61.9788,1.3685,53.4144
184.6253,167.9275,69.8899,2.9939,234.1376,93.228,61.9129,17.6098,2472.3325,265.9393,211.9111,19.8704,1.8265,38.1825
181.8865,138.8554,54.7042,2.3163,163.6888,66.4784,44.4741,39.1805,869.5108,136.555,429.1848,16.7683,1.5209,60.3434
190.9133,160.1096,72.1036,3.4969,250.2139,99.6209,66.4358,31.3219,959.1615,195.8507,417.1574,34.6041,3.8085,73.1884
194.3408,141.2832,51.9856,2.6966,202.5014,80.2602,53.3748,35.1743,2114.5697,204.0201,432.4022,23.1382,1.1928,36.1682
181.557,155.5091,57.2306,2.6178,302.3431,122.1247,80.9037,9.476,1457.9316,113.2931,339.6342,21.3426,1.6889,87.5223
193.3663,168.1477,69.0328,2.7075,217.5044,88.3135,58.7681,43.7275,486.8298,171.2046,337.825,55.3911,2.6201,34.2819
167.0343,160.0885,62.1616,2.9161,296.5251,118.0321,78.9622,3.776,2352.5266,120.4426,379.4352,29.9349,2.4618,51.5412
189.1436,129.8937,72.9059,1.6897,296.8356,119.1753,79.5921,6.1392,908.4756,125.4335,397.2804,96.1747,4.0415,48.5159
170.9925,140.8672,53.9244,1.8009,218.5465,86.9573,57.6618,39.7018,1271.9052,118.6689,207.2308,9.0172,1.6647,60.2698
182.9099,135.081,73.9275,3.5052,410.4353,164.0487,109.173,7.6119,1521.6551,99.6211,110.9663,21.154,3.5626,90.0155
160.6767,134.0702,62.9611,2.8997,285.3575,114.9662,76.9499,26.0516,2341.9329,294.2872,118.9106,103.8793,1.1896,71.2597
165.7537,156.555,65.7857,2.6151,231.3026,92.4174,61.732,15.3672,192.6014,145.6744,132.6166,109.6336,3.1622,48.2604
172.1285,120.2013,52.2286,1.6144,196.8861,79.7599,52.8917,44.2924,1611.6736,218.7507,467.8292,72.4573,4.5813,35.3332
162.0313,133.7278,65.7277,3.5722,285.1774,112.1781,75.1622,48.7835,1463.8784,207.1119,151.8797,73.6716,4.0927,36.7142
197.5686,156.0076,55.8458,2.2314,307.1146,123.1047,81.3604,15.5665,110.4932,30.4052,390.9371,62.1479,1.903,56.7815
194.1673,141.2698,51.7786,2.6979,202.5586,80.0206,53.2553,35.327,2120.9609,204.0112,432.5365,22.8444,1.202,62.3538
174.1077,127.006,74.0328,2.2859,312.4232,125.2029,83.4524,42.6435,1163.9907,81.7588,466.7876,28.3254,2.2594,47.4782
193.3,143.6801,57.9264,2.4256,282.9158,113.5883,75.7084,12.3632,1200.7723,3.947,343.7465,117.7676,3.1932,49.8386
179.9416,130.6754,61.0268,3.0041,199.2914,79.847,52.9843,25.834,402.4862,34.0559,351.8863,88.2618,2.3985,71.623
177.0888,124.8086,71.7195,2.1849,206.6804,82.2199,54.9613,8.641,1018.1185,298.6092,346.2609,61.9677,1.192,77.3729
176.9036,122.8812,72.3973,2.1076,332.3936,133.5772,88.6539,39.1555,879.0399,267.7546,248.067,113.6313,2.0188,49.847
198.9771,159.7044,68.0146,2.49,195.6699,77.3979,51.3468,46.2982,1519.0538,287.1897,263.1225,58.1138,2.4796,67.5904
194.9717,131.2094,59.8882,2.0279,228.4608,91.7275,60.8287,40.9018,1990.1886,270.4505,199.2144,73.8978,3.7164,79.0288
196.0193,139.6519,60.9926,2.6835,214.0606,86.5564,56.8606,42.0204,605.9335,264.4656,397.3706,14.4351,4.7675,53.0415
165.0748,126.4544,65.0682,2.7092,255.6247,101.8207,68.5987,10.6657,107.5502,36.0941,447.837,36.6613,1.568,82.9428
166.9286,127.9666,59.0237,3.529,316.586,125.4241,83.8681,38.4592,1225.5982,155.3527,405.7393,49.8099,1.212,85.7857
168.0232,142.7689,60.9842,2.689,192.5704,76.8308,51.032,43.2767,55.383,290.8547,354.0911,40.2094,2.8829,49.9144
180.5457,163.7647,67.1603,2.0022,305.2089,122.7048,81.3003,25.9386,160.5897,282.5365,335.068,20.868,4.5428,81.5281
168.0822,142.7201,60.9009,2.6886,193.1206,76.437,51.051,43.3633,59.6401,292.6454,354.4365,40.5428,2.884,76.5064
181.6907,155.6085,57.129,2.6195,303.9528,121.9606,80.7289,9.6639,1472.0152,113.7162,341.0181,21.0504,1.7043,88.2821
184.0599,127.8549,53.0796,2.2147,202.556,81.1468,54.6503,37.4174,1824.3168,267.8167,491.6363,109.4752,2.0062,61.5932
167.0434,165.4446,61.7777,2.7031,302.7523,120.8935,80.8581,15.3663,85.9206,229.4654,416.5997,42.8302,3.2647,74.1135
176.4441,130.5561,61.7159,2.9162,170.6344,67.8252,45.891,15.9797,2387.3221,37.5854,417.687,54.5179,3.4027,39.3145
174.5835,150.3952,70.7363,2.7228,231.3795,92.4835,61.4218,30.6765,273.0547,266.1689,270.8391,21.5083,1.9687,74.1415
174.8552,150.4034,70.7165,2.7192,230.6765,92.8162,61.2886,30.7282,272.9634,267.6182,269.1508,20.8748,1.9966,74.2516
172.1644,132.3017,61.8911,3.1149,274.2566,109.2385,72.8178,35.3103,947.2435,200.1942,399.8578,44.2371,4.4059,33.9159
164.9122,134.2828,58.0054,3.5948,197.0151,80.7218,52.4567,37.837,1382.4302,242.4843,119.1122,79.5292,4.6908,84.9717
186.2797,128.0098,63.1106,3.4041,244.9529,97.821,65.2184,41.8093,1890.839,42.9208,220.5962,85.5819,2.815,40.7558
164.7332,137.3127,69.1689,3.502,252.0867,99.8541,66.9742,8.7817,1566.4664,81.992,146.4194,87.0862,4.3183,84.3783
191.9889,132.9604,50.2365,2.3832,283.1565,112.4251,75.3998,9.7155,430.1612,3.1459,461.3817,104.3735,1.8643,88.801
169.4011,151.1509,58.3044,2.0275,177.9424,71.9878,48.3057,28.2941,1035.4067,160.7475,424.9281,117.0688,3.4846,36.3131
168.2647,158.9518,65.0189,3.5965,306.2169,123.049,82.4587,41.0012,839.3544,25.7834,409.6196,89.9318,3.1811,80.3745
192.1784,121.124,49.8879,2.7911,191.8905,76.5075,50.3929,2.8829,2408.9453,108.9827,333.9508,60.9836,2.3987,53.2046
191.7762,120.6466,50.2074,2.8074,189.628,76.5249,50.8619,2.5889,2418.432,110.2524,333.0402,59.8551,2.4045,67.4227
193.0218,143.6278,49.9883,2.9107,178.5441,71.1559,47.811,15.5393,2296.4712,31.0214,377.7388,85.9629,3.655,35.2947
192.3251,120.9557,49.8587,2.7891,191.513,76.5545,50.5219,2.8284,2391.611,110.5311,331.7713,61.3498,2.3854,41.8387
177.8282,136.5612,58.8039,2.3887,230.2468,92.4815,61.0596,39.0736,284.1636,126.9202,450.1066,104.9899,4.3228,53.3321
185.6213,120.137,73.7943,2.6877,246.3367,97.9891,65.2165,27.2508,1453.4146,68.9525,307.2318,35.4176,2.0928,47.5116
188.386,137.6376,49.9424,3.402,277.7118,109.7821,73.6942,12.4431,155.8356,215.3567,401.9775,5.4459,4.3893,74.9626
176.7189,154.1139,65.1343,3.4997,173.6376,69.6207,46.039,1.088,296.7683,188.4572,122.9473,14.1249,2.8314,59.1686
198.393,153.1182,56.861,2.7083,219.7718,88.2363,58.344,29.1466,238.1426,253.7399,174.4511,81.4073,2.6122,67.8977
167.1397,165.1433,61.8171,2.6945,302.2922,121.4886,80.7529,15.77,78.3342,230.9833,415.8216,42.9641,3.2605,81.5298
194.9882,156.2896,61.8378,3.493,314.9718,125.3334,83.9189,17.3553,275.6284,148.1178,122.7136,90.5643,1.0714,67.1499
176.1564,144.8253,60.1664,3.4836,199.3935,80.435,53.432,47.4116,1257.4079,92.1782,186.3849,84.4813,2.1746,67.031
168.7895,125.1992,58.1472,3.4369,240.3422,96.1376,65.0913,32.1633,109.7256,140.477,187.3627,87.78,3.6646,56.5409
176.9463,137.9527,50.073,3.4932,164.1749,65.0448,43.1211,49.5034,1527.4732,149.2579,438.432,44.5267,4.4802,59.8608
192.1629,133.3604,50.0105,2.3892,282.2915,112.4862,75.2524,9.8273,414.9573,3.6444,459.8179,104.4465,1.8888,83.8678
170.1322,165.7599,52.1263,3.4807,198.0189,79.2471,53.0051,40.1485,1475.597,2.0047,387.3971,85.7659,4.7533,40.7744
193.1586,167.953,69.0529,2.7009,217.6717,88.1019,58.7078,43.9629,508.547,172.0471,339.1816,55.4855,2.632,67.7819
179.3873,131.5702,73.1245,1.9033,213.5347,85.0974,56.9108,12.3673,677.8653,300.4698,109.2135,11.8132,1.9074,65.9374
197.2071,157.9571,56.2484,1.7873,244.8568,96.7066,65.0399,6.9283,799.5816,244.6037,202.3514,45.0198,1.218,57.2217
195.425,126.2965,62.8807,2.0938,185.0843,73.7454,49.2417,38.7729,872.4024,30.1181,384.7044,16.8232,2.9135,42.3972
180.138,127.7512,56.9298,2.097,233.068,92.8703,62.6674,27.7683,430.9107,271.2793,369.7065,37.5518,4.9188,44.6456
166.1655,130.0401,62.1555,2.6361,284.2606,114.3598,76.0562,34.3973,1217.3124,251.2168,358.0525,15.0791,3.0941,63.7731
189.3774,142.7136,49.9386,2.2991,298.6912,119.0138,79.4562,25.5627,822.9674,300.5369,300.0778,15.0853,2.6554,69.0071
179.0608,148.5407,67.1744,2.3887,230.2816,91.682,61.9442,32.39,2398.3505,16.0384,299.1123,52.741,1.6204,37.6773
172.0918,132.326,62.0099,3.1137,275.0282,109.4066,72.5873,35.455,955.7403,200.3656,397.8003,45.0347,4.442,68.3105
180.2743,127.8196,56.8483,2.0844,233.2266,93.0174,62.2508,27.6818,434.9868,271.2287,370.0832,37.4439,4.9036,55.3237
192.8502,144.2919,50.0039,2.8958,178.2411,72.3136,47.9429,15.6311,2273.2507,32.1013,370.1921,84.4094,3.7088,82.0786
192.272,120.8438,49.9358,2.7935,191.2743,76.4245,50.7351,2.9297,2401.8635,109.7861,333.2268,61.0761,2.3953,39.5046
193.7092,142.9876,65.9869,2.6086,231.4857,91.8084,61.1894,19.189,294.7377,233.4738,151.6025,94.1544,1.3159,55.8999
198.0157,139.3218,58.0683,2.6867,314.1355,127.1186,84.2569,37.5655,2512.3528,9.9836,124.6816,22.8821,5.0332,48.2743
185.9841,120.21,73.9136,2.6826,245.8035,97.4995,65.3328,27.3523,1461.3693,68.6976,306.3106,35.7342,2.0833,68.5705
196.2311,157.0465,65.1534,2.003,169.9777,68.4855,46.0858,42.2244,1361.8591,82.4108,472.7332,18.3973,4.2464,74.8351
191.0079,156.0104,73.7437,3.4123,306.6917,122.1879,82.0728,46.8812,1998.5161,253.8355,161.6421,62.6176,2.7883,71.2977
162.1109,133.7695,65.8874,3.5714,284.2689,112.5012,75.1691,48.5567,1465.9858,208.115,149.8805,73.8249,4.1236,34.2885
184.4089,160.9418,58.8686,2.229,239.5123,94.2555,64.1279,47.6267,1964.0539,167.6657,308.1327,87.7406,4.1875,61.0098
162.8791,167.7549,66.9262,2.5988,209.7342,83.5886,55.7785,7.919,869.6712,93.9859,133.2708,48.4616,1.3181,45.5553
191.8849,120.419,50.1839,2.7967,190.2399,76.3659,50.8338,2.265,2424.02,110.2959,332.5889,60.0248,2.4391,84.0914
185.7777,128.3496,62.8156,3.431,243.5699,98.4003,65.0885,41.3552,1908.8069,40.5514,225.9396,87.3458,2.7782,87.9299
188.4485,157.6075,69.0319,1.5013,268.764,106.1075,71.8071,31.9209,1734.7856,286.0284,118.906,111.173,1.2942,71.1284
161.8931,133.7139,65.7672,3.5823,284.987,112.2218,75.1499,48.5165,1466.2186,207.0125,152.089,73.8992,4.1218,53.1038
171.7973,160.6884,60.3288,2.9028,248.1807,98.8164,65.9932,20.9949,2160.9596,74.175,403.7153,110.76,1.187,82.4511
174.6107,150.1791,70.8384,2.7273,231.1641,92.7056,61.5285,30.3543,278.8498,265.7516,268.5398,21.4658,2.0066,62.4783
198.1028,151.2807,49.9287,3.4125,206.7439,82.3399,55.0094,48.0821,1614.5917,112.7442,497.9616,36.4287,2.0136,55.3202
171.941,160.7176,60.1526,2.9162,247.2751,98.3986,66.0401,21.2122,2149.9281,73.5399,403.263,110.7191,1.1969,78.7374
180.4779,161.6813,61.9316,2.4226,272.3075,109.0294,72.1779,17.8387,58.6821,178.7503,214.0775,84.6014,4.4,41.6946
194.8066,156.4142,61.8234,3.4746,315.0658,125.1555,83.7926,17.2536,259.0991,147.4322,122.7037,90.7585,1.1104,66.2336
179.0543,166.8957,60.7058,1.7862,208.9248,82.9732,56.0533,7.1722,1418.4712,111.78,209.4906,71.9391,3.1936,80.8565
185.0795,132.6097,53.9686,2.7247,369.144,147.6847,98.2436,35.9499,142.1165,242.3179,470.286,74.2188,3.9354,62.2207
171.065,129.7427,53.0782,2.7005,212.5565,84.7666,56.3455,13.3284,722.4647,3.4011,184.8842,113.0834,3.8875,60.8569
182.579,142.2771,54.031,2.6118,217.783,86.3865,58.0463,4.6565,2172.8324,116.6906,240.0812,112.7683,4.8439,54.1911
192.0407,133.1167,50.1148,2.3944,283.4527,112.5007,75.2254,9.319,419.7128,4.2051,458.5102,103.9552,1.8963,36.6007
180.3158,128.0153,56.6912,2.1004,232.8993,92.9653,62.3063,27.7032,441.0481,270.4957,371.0849,37.7636,4.9037,58.0962
182.1489,138.9066,54.5431,2.307,163.6278,66.4827,44.6978,39.0899,874.4488,135.646,429.2868,16.7242,1.5273,64.4891
170.799,140.9456,54.0003,1.7941,217.814,87.1246,57.8433,39.5097,1267.1384,118.9829,208.7414,9.0732,1.676,50.64
176.7976,123.1624,71.9113,3.5046,170.2155,66.8216,45.1248,25.9454,1704.5834,101.2901,454.9512,28.1853,4.8916,72.0878
180.3887,161.9292,61.9994,2.4242,272.7448,109.3071,72.0211,18.0797,72.0777,177.6944,216.5459,84.4574,4.3598,46.7279
168.2438,132.2332,50.9344,2.5967,200.7189,81.049,53.3879,33.4103,1039.1051,221.225,463.7574,45.6266,4.3815,88.2784
196.9196,139.1206,65.9822,1.798,201.6806,80.0579,54.0314,37.4238,1831.0074,18.4169,304.6963,15.4295,3.2473,52.239
184.5869,125.4459,52.3402,2.1004,216.13,85.8622,57.5269,35.2042,1713.1362,53.4731,128.8447,95.6472,1.968,75.2989
193.638,153.0818,71.0077,2.9114,333.0245,133.0149,88.1428,23.8157,1936.9725,117.5954,100.896,46.7125,3.0713,87.1183
191.558,121.0949,49.9033,2.8095,187.8114,76.3106,50.1348,2.5951,2406.4448,110.0372,331.6523,61.3234,2.4,76.6101
194.9094,124.3594,51.6405,3.1038,170.2726,68.4017,45.9676,41.7041,2311.1698,148.8717,211.5515,8.5035,2.1898,51.4601
188.4238,137.194,49.9284,3.3928,276.274,109.6063,73.4409,12.5778,161.1597,217.613,403.9823,5.6337,4.4064,60.4432
198.1568,120.0685,72.8683,2.9021,152.6744,62.0699,41.2565,1.2433,716.7716,284.164,300.0898,116.7507,1.6884,35.6672
183.9025,127.5198,53.0572,2.2127,202.7332,81.5152,54.7219,37.3099,1798.3272,267.3367,492.686,110.2161,1.9969,67.6359
197.915,139.0135,58.0517,2.6856,314.8282,127.0956,84.0495,37.376,2524.1596,11.5305,126.537,22.3222,5.011,89.4584
174.9381,164.5223,58.1776,2.0047,287.2542,115.0825,76.5821,13.2404,444.7469,201.1631,319.4722,66.7198,1.9022,86.4983
180.0189,138.5448,64.8457,2.0897,407.2464,161.7608,108.0988,42.0564,117.3342,119.9782,410.9068,105.5758,4.1184,56.5844
189.8855,161.6089,50.326,2.1809,217.0813,87.065,58.402,14.9691,1257.3395,211.1127,296.1923,106.7758,2.1844,89.2885
186.1667,120.184,73.8973,2.6918,247.1534,97.6933,65.5636,27.3737,1450.9117,67.8775,308.0895,36.3315,2.1079,89.7328
165.9431,162.9312,59.0712,1.5089,249.6492,100.9256,67.1383,12.7301,1862.3586,33.9113,432.4564,22.9144,2.0096,86.5193
176.8285,139.0264,74.0978,3.4939,267.1695,105.669,70.5966,45.2436,627.6853,85.3944,211.6823,4.2651,3.0584,68.0929
180.8065,130.2956,54.0312,1.5086,207.4585,83.4394,56.7417,17.7041,165.5567,176.5358,290.5936,95.7047,1.5041,74.5284
187.1515,161.4407,70.2239,2.5122,298.6755,119.9942,79.8582,20.5739,922.7825,8.6891,327.6586,61.5703,1.3752,46.4597
193.5367,152.8572,70.7902,2.915,332.9771,132.7951,88.4248,23.7461,1921.6167,116.2374,98.479,46.5015,3.0576,84.0863
191.1259,160.252,72.1147,3.5034,250.2056,99.6647,66.4285,31.3507,971.0064,195.6552,416.4734,34.6758,3.8134,50.0862
180.0855,127.9444,56.725,2.086,233.9413,93.3459,62.4085,27.7529,439.6627,272.1764,371.0454,37.7023,4.8832,59.378
184.4703,168.2015,69.9285,3.0059,233.5558,93.1178,61.9777,17.6484,2485.0377,264.5315,210.3078,19.5209,1.8169,57.1446
193.7128,152.9866,70.8441,2.9138,332.9163,133.0881,88.2904,23.936,1940.9571,117.0226,100.121,46.6187,3.0782,41.8216
